userid,label,friends/follower,inf,type1,type2,type3,times,,,,,,,,,,,
2353318284,1,13,0.021276596,0.666666667,0,0.333333333,1,0,1,0,0,0,1,0,1,1,1,0
2359997017,1,5.857142857,0,0.605504587,0,0.394495413,0,1,0,0,1,0,0,0,1,0,1,1
2357534544,1,11,0.06097561,0.616541353,0,0.383458647,0,1,0,0,1,0,0,0,1,0,1,0
2362558981,1,5.5,0,0.6,0,0.4,1,0,1,1,1,0,0,0,1,0,0,0
2361198763,1,13.33333333,0,0.619047619,0,0.380952381,0,1,0,1,0,1,0,0,1,1,0,1
2383835222,1,5,0,0.564102564,0,0.435897436,0,0,0,0,0,1,0,0,1,0,0,0
2350911115,1,6.142857143,0.028169014,0.601694915,0,0.398305085,1,1,0,0,0,0,1,0,1,1,1,0
2354864112,1,5,0.026315789,0.690909091,0,0.309090909,0,1,0,1,0,0,0,0,1,0,1,0
2383374044,1,19,0.057692308,0.590909091,0,0.409090909,1,0,0,0,1,1,0,0,1,0,0,0
2382831954,1,5.857142857,0.043478261,0.597402597,0,0.402597403,0,1,0,0,1,0,0,1,1,0,1,0
2353096682,1,6,0,0.657718121,0,0.342281879,1,0,0,1,0,0,1,0,1,1,1,0
2352978734,1,6.2,0.029850746,0.663366337,0,0.336633663,1,0,1,0,0,0,0,0,1,0,1,1
2384187024,1,9,0,0.571428571,0,0.428571429,0,0,0,0,0,1,0,0,1,0,1,0
2384784373,1,9,0,0.630136986,0,0.369863014,1,0,0,0,1,1,0,0,1,0,0,0
2378330916,1,11,0.017241379,0.674418605,0,0.325581395,0,0,0,0,1,0,0,0,1,0,1,0
2383395620,1,10,0,0.577464789,0,0.422535211,0,0,1,0,1,0,0,1,1,1,0,0
2366090683,1,6.2,0,0.644230769,0,0.355769231,1,1,1,0,0,0,0,1,1,0,0,1
2363042004,1,4,0.051724138,0.58,0,0.42,1,1,0,0,0,1,0,1,0,0,1,0
2374854710,1,5.666666667,0,0.494505495,0,0.505494505,0,1,0,0,1,0,0,1,1,0,0,1
2384940583,1,5.333333333,0.015384615,0.677083333,0,0.322916667,0,1,0,1,0,0,0,1,1,0,0,0
2365021740,1,21.5,0,0.6875,0,0.3125,1,1,1,0,1,0,0,1,1,0,0,0
2352798792,1,9.25,0.026666667,0.63559322,0,0.36440678,1,0,0,0,0,0,0,0,1,1,0,1
2360645569,1,6.285714286,0,0.634615385,0,0.365384615,1,0,1,1,0,0,0,1,1,1,0,0
2375235056,1,6.285714286,0.083333333,0.674157303,0,0.325842697,0,0,1,0,1,0,0,1,0,0,0,0
2384660372,1,8.5,0.049180328,0.693181818,0,0.306818182,0,1,0,0,0,1,1,1,0,0,0,0
2364564750,1,8.6,0.017241379,0.585858586,0,0.414141414,1,0,1,0,0,0,1,1,0,0,0,1
2351866518,1,11.75,0.025,0.64,0,0.36,1,1,0,0,0,0,0,1,1,1,1,0
2361571374,1,5,0.01754386,0.626373626,0,0.373626374,0,1,1,0,0,0,0,1,1,0,0,0
2353014434,1,4.888888889,0,0.664179104,0,0.335820896,0,0,0,0,1,0,0,1,0,1,1,1
2358192877,1,7.4,0.102941176,0.62962963,0,0.37037037,0,0,0,1,0,1,0,1,0,0,0,1
2385748370,1,11.25,0,0.537634409,0,0.462365591,1,0,0,0,1,1,0,1,1,0,1,0
2370933799,1,6,0,0.694444444,0,0.305555556,1,0,1,0,0,0,1,1,0,0,0,0
2360544709,1,2.8,0,0.589473684,0,0.410526316,0,1,1,1,0,0,0,1,0,1,0,1
2372946696,1,3.5,0.014925373,0.572649573,0,0.427350427,1,1,1,0,0,1,0,1,0,0,0,1
2369062195,1,9.75,0,0.591666667,0,0.408333333,1,0,0,0,0,0,1,1,0,0,1,1
2360339281,1,4,0.046153846,0.637254902,0,0.362745098,0,1,0,1,0,0,0,1,0,0,1,0
2364640434,1,21.5,0,0.64,0,0.36,1,0,1,0,0,0,0,1,1,0,0,0
2358864324,1,4.363636364,0,0.660377358,0,0.339622642,1,0,0,0,0,1,0,1,0,0,1,1
2377061208,1,18.5,0,0.572916667,0,0.427083333,0,1,0,0,1,0,1,1,0,0,0,1
2385949754,1,6.5,0.019607843,0.62962963,0,0.37037037,1,0,0,1,0,1,0,1,1,0,0,1
2360234756,1,3.909090909,0.029411765,0.673267327,0,0.326732673,0,1,0,1,0,0,0,1,0,0,0,0
2353315740,1,4.833333333,0.013513514,0.621848739,0,0.378151261,1,0,1,0,0,0,0,1,0,1,1,0
2374964642,1,7,0.019230769,0.584269663,0,0.415730337,1,1,0,0,1,0,1,1,0,0,0,0
2361700603,1,14.33333333,0.019230769,0.604651163,0,0.395348837,1,0,0,1,1,0,0,1,0,0,0,0
2349511350,1,3.5,0,0.598214286,0,0.401785714,1,0,1,1,0,0,0,1,0,0,1,0
2364784555,1,8.6,0,0.691588785,0,0.308411215,1,0,1,0,0,0,0,1,1,0,0,0
2373739082,1,7.4,0.036363636,0.604395604,0,0.395604396,1,0,0,1,1,0,1,1,0,0,0,0
2362461372,1,4.857142857,0,0.633027523,0,0.366972477,1,0,1,0,0,0,0,1,0,0,0,0
2359633904,1,14.33333333,0,0.535211268,0,0.464788732,0,1,0,1,1,0,0,1,0,0,0,1
2384562968,1,10.5,0.023809524,0.608695652,0,0.391304348,0,0,0,1,0,1,1,1,1,0,0,0
2362628834,1,7.8,0.015873016,0.577981651,0,0.422018349,1,0,1,0,0,0,0,1,0,0,0,0
2362926606,1,17,0.03030303,0.611111111,0,0.388888889,1,0,1,0,0,1,1,1,0,0,0,1
2375095146,1,4.444444444,0.055555556,0.613636364,0,0.386363636,0,0,0,0,1,1,0,1,0,1,0,0
2384566154,1,12.66666667,0,0.52,0,0.48,0,0,0,0,1,1,0,1,0,1,0,0
2370931374,1,14.66666667,0,0.644859813,0,0.355140187,1,0,1,0,1,0,1,1,0,0,0,0
2367758388,1,16,0,0.577319588,0,0.422680412,1,0,0,1,0,0,1,1,0,0,0,1
2384557352,1,9.25,0.086956522,0.575,0,0.425,0,0,0,0,1,1,0,1,0,1,0,0
2378076452,1,7.2,0,0.658227848,0,0.341772152,0,1,0,0,1,1,1,1,0,0,0,0
2370409207,1,5.857142857,0,0.54954955,0,0.45045045,1,0,1,0,1,0,0,1,0,0,0,1
2352828182,1,10,0,0.629032258,0,0.370967742,1,0,0,1,0,0,0,1,0,1,1,0
2370750992,1,4.857142857,0.215384615,0.601851852,0,0.398148148,0,0,1,0,0,0,1,1,0,0,0,1
2358514765,1,6.333333333,0.014285714,0.636363636,0,0.363636364,0,1,0,0,0,0,0,1,0,1,0,1
2361155052,1,8.2,0,0.65625,0,0.34375,1,1,0,1,0,0,0,1,0,0,0,0
2357451992,1,13,0.080645161,0.596153846,0,0.403846154,0,1,0,1,1,1,0,1,0,1,1,1
2366354264,1,5,0.014285714,0.598290598,0,0.401709402,1,1,0,0,0,0,1,1,0,0,0,1
2359852110,1,5.285714286,0,0.694736842,0,0.305263158,0,1,0,1,1,0,0,1,1,1,0,0
2380797061,1,4.375,0.058823529,0.64556962,0,0.35443038,0,0,0,0,0,1,0,1,1,0,1,1
2354194003,1,4.75,0.025641026,0.619047619,0,0.380952381,0,1,0,0,0,0,0,1,0,1,1,0
2357427223,1,7.6,0.029850746,0.632075472,0,0.367924528,0,1,1,1,0,0,0,1,0,0,1,1
2352786636,1,6.666666667,0.047619048,0.617647059,0,0.382352941,1,0,0,0,0,0,0,1,1,1,0,0
2382467917,1,4.3,0,0.591397849,0,0.408602151,0,0,1,1,0,1,1,1,0,0,0,0
2385356947,1,6.571428571,0,0.552631579,0,0.447368421,0,0,0,1,1,0,0,1,0,1,0,0
2355866010,1,3.727272727,0.048192771,0.664,0,0.336,1,0,0,1,0,0,0,1,0,0,1,0
2377569936,1,5.714285714,0,0.626506024,0,0.373493976,0,1,0,0,1,0,1,1,0,0,0,0
2364683694,1,8,0.01369863,0.629310345,0,0.370689655,1,1,1,1,1,0,0,1,1,0,0,0
2357674874,1,4.777777778,0.025316456,0.647540984,0,0.352459016,0,1,0,0,1,0,0,1,1,0,1,1
2382790488,1,7.8,0.045454545,0.536585366,0,0.463414634,0,1,0,1,0,1,1,1,0,0,0,0
2361792980,1,7,0.015151515,0.628571429,0,0.371428571,1,0,1,1,0,0,1,1,0,0,1,0
2380058875,1,8,0,0.626865672,0,0.373134328,1,0,0,0,0,1,1,1,1,0,0,0
2349576036,1,15,0,0.641221374,0,0.358778626,1,0,0,0,0,1,1,1,0,1,1,1
2357314453,1,3.25,0.056338028,0.633928571,0,0.366071429,0,1,0,0,1,0,1,1,0,1,1,1
2370725054,1,4.75,0.045454545,0.628571429,0,0.371428571,1,0,1,0,0,0,1,0,0,0,1,1
2362257103,1,5.857142857,0.017857143,0.608695652,0,0.391304348,1,0,1,1,0,0,1,1,0,1,1,0
2374876722,1,5.428571429,0,0.620689655,0,0.379310345,1,0,0,0,1,0,1,1,0,0,1,0
2357472752,1,8.2,0,0.6171875,0,0.3828125,0,1,0,0,1,0,1,1,0,1,1,0
2352011114,1,4.3,0.012658228,0.658333333,0,0.341666667,1,0,0,0,0,1,1,1,0,1,0,1
2371108268,1,10.5,0.014285714,0.636363636,0,0.363636364,1,1,1,0,0,0,1,1,0,0,0,0
2348957142,1,9,0.011904762,0.617647059,0,0.382352941,0,0,0,0,0,1,1,0,0,1,0,1
2384514360,1,3.8,0.025641026,0.557142857,0,0.442857143,1,1,0,0,0,1,1,0,1,0,0,0
2384781834,1,11.66666667,0.015384615,0.691489362,0,0.308510638,1,0,0,1,1,0,1,1,0,0,0,1
2375654815,1,6.666666667,0,0.634146341,0,0.365853659,0,0,0,0,1,0,1,1,0,0,0,1
2352457448,1,18,0.043010753,0.645833333,0,0.354166667,0,0,0,0,1,0,1,0,0,1,1,1
2362667418,1,5.571428571,0.101694915,0.561904762,0,0.438095238,1,0,1,1,0,0,1,0,0,0,0,0
2352395911,1,10.75,0,0.695652174,0,0.304347826,1,0,0,0,0,0,1,0,0,1,0,1
2354918989,1,6.666666667,0.011627907,0.637037037,0,0.362962963,0,1,0,1,0,0,1,0,1,1,1,1
2350965542,1,8.75,0,0.6171875,0,0.3828125,1,0,0,0,0,1,1,0,0,1,1,1
2353415989,1,4.555555556,0.016666667,0.576923077,0,0.423076923,1,0,0,0,0,0,1,0,0,0,1,0
2377007084,1,13.33333333,0,0.681318681,0,0.318681319,0,0,0,1,1,0,1,0,1,0,0,0
2266093411,1,3.25,0,0.636363636,0,0.363636364,1,0,1,0,0,0,1,0,0,1,1,1
2378157224,1,12.66666667,0,0.626373626,0,0.373626374,1,0,0,1,1,1,1,1,0,0,0,1
2355925884,1,5.714285714,0.048780488,0.640625,0,0.359375,0,0,1,0,0,0,1,0,0,1,1,0
2386538774,1,7.4,0,0.592592593,0,0.407407407,0,0,0,0,0,1,1,1,1,0,1,1
2354085966,1,14,0.013888889,0.626086957,0,0.373913043,1,1,0,0,0,0,1,0,1,1,1,0
2350519364,1,5.5,0.058139535,0.65648855,0,0.34351145,1,0,0,0,1,1,1,0,0,1,1,1
2350924466,1,4.545454545,0,0.642335766,0,0.357664234,1,1,0,0,0,1,1,1,0,1,1,0
2359781660,1,4.666666667,0.013157895,0.62295082,0,0.37704918,0,0,0,0,1,1,1,0,0,1,1,1
2360999604,1,5.428571429,0.04,0.574712644,0,0.425287356,1,0,0,1,0,0,1,0,0,1,0,0
2351080436,1,5.375,0,0.636363636,0,0.363636364,1,0,0,0,1,1,1,0,1,1,1,1
2370051210,1,7.8,0.063492063,0.605769231,0,0.394230769,1,1,1,0,0,0,1,1,0,0,0,1
2362599654,1,4,0.063829787,0.528089888,0,0.471910112,0,0,1,1,1,0,1,0,0,1,1,0
2372480954,1,10.75,0.076923077,0.677083333,0,0.322916667,1,0,0,0,0,0,1,0,0,0,0,1
2383298958,1,8.2,0.018181818,0.578947368,0,0.421052632,0,1,0,0,1,0,1,1,0,0,0,0
2373692395,1,5.666666667,0.019607843,0.653846154,0,0.346153846,0,0,0,0,0,1,1,1,0,1,0,1
2359705872,1,8.4,0.039215686,0.579545455,0,0.420454545,0,1,0,1,0,0,1,0,1,0,0,1
2357430511,1,9.75,0.015873016,0.605769231,0,0.394230769,0,1,0,0,1,0,1,0,1,0,1,1
2363173189,1,5.714285714,0.028169014,0.601694915,0,0.398305085,1,1,1,0,0,0,1,0,1,0,1,0
2378476622,1,40,0.02,0.581395349,0,0.418604651,0,1,0,1,1,0,1,1,1,0,0,0
2377791822,1,10.25,0.018867925,0.595505618,0,0.404494382,1,0,0,1,1,0,1,0,1,0,0,0
2370927643,1,5.125,0.016393443,0.61,0,0.39,1,0,1,0,0,0,1,0,0,0,0,0
2361656198,1,6.571428571,0.076923077,0.590909091,0,0.409090909,0,0,0,1,1,0,1,0,1,0,1,0
2361071370,1,10,0,0.546391753,0,0.453608247,1,0,1,1,0,0,1,0,0,0,0,1
2351789539,1,8,0,0.592592593,0,0.407407407,0,0,0,1,0,0,1,0,1,1,0,1
2351564766,1,5,0.025316456,0.637096774,0,0.362903226,1,0,0,0,0,0,1,1,0,0,1,1
2356650968,1,3.888888889,0,0.673076923,0,0.326923077,0,1,0,1,1,0,1,0,1,0,1,1
2357586236,1,4.75,0.032786885,0.61,0,0.39,0,1,0,1,1,0,1,0,0,1,1,1
2359941643,1,8.6,0.028169014,0.663551402,0,0.336448598,0,1,0,0,0,1,1,0,0,0,1,1
2368262880,1,5.142857143,0,0.605504587,0,0.394495413,1,1,0,0,0,1,1,0,0,0,1,1
2366591592,1,6.833333333,0,0.59,0,0.41,1,0,1,0,0,0,1,1,0,0,0,1
2375264894,1,7.8,0.02,0.641025641,0,0.358974359,0,0,0,1,1,0,1,1,0,0,0,1
2360365332,1,4.875,0.058823529,0.715789474,0,0.284210526,1,0,1,1,0,0,1,1,1,0,0,0
2363841650,1,7,0.028571429,0.608695652,0,0.391304348,1,0,1,0,0,1,1,0,0,0,1,1
2363851124,1,6.666666667,0.028985507,0.683168317,0,0.316831683,0,1,1,0,0,1,1,0,0,0,0,1
2368655138,1,10.25,0,0.632075472,0,0.367924528,1,1,1,0,0,0,1,0,1,0,1,0
2367933732,1,9,0,0.603603604,0,0.396396396,1,0,1,0,0,0,1,1,1,0,0,0
2357810078,1,2.857142857,0,0.620689655,0,0.379310345,1,0,0,1,1,1,1,0,0,0,1,0
2384886806,1,11.66666667,0.018181818,0.632183908,0,0.367816092,1,0,0,0,1,1,1,1,0,0,0,0
2378030814,1,15,0.035714286,0.636363636,0,0.363636364,0,0,0,1,1,1,1,0,0,0,0,0
2357064782,1,4.7,0,0.6,0,0.4,1,0,1,0,0,1,1,0,1,1,1,1
478016217,1,0.111159357,0.308270677,0.364383562,0.11369863,0.521917808,1,1,0,0,0,0,0,1,1,1,1,1
2364699120,1,8.6,0,0.644230769,0,0.355769231,1,0,1,0,1,1,1,0,0,0,0,1
2355704365,1,7,0,0.607476636,0,0.392523364,0,0,1,0,0,1,1,1,0,0,1,0
2368441328,1,9,0.0125,0.655737705,0,0.344262295,0,0,0,0,0,1,1,0,0,0,1,1
2353375201,1,6.142857143,0,0.621212121,0,0.378787879,1,1,0,0,0,1,1,0,0,1,0,0
2357989519,1,11.66666667,0.038461538,0.553191489,0,0.446808511,1,0,0,1,1,1,0,0,0,0,1,0
2364069194,1,7,0.016129032,0.601941748,0,0.398058252,1,1,1,0,0,0,1,0,1,1,0,0
2367984464,1,9.5,0.094594595,0.637931034,0,0.362068966,1,1,1,0,0,0,1,0,1,0,0,0
2360182716,1,7.8,0.031746032,0.605769231,0,0.394230769,0,1,0,0,1,1,1,0,0,0,1,1
2363000456,1,7,0.031746032,0.583333333,0,0.416666667,1,1,1,0,0,0,1,1,1,0,0,0
2381996605,1,3.666666667,0.036363636,0.597826087,0,0.402173913,0,0,0,0,1,1,1,1,0,1,0,1
2370905606,1,9.5,0.044117647,0.618181818,0,0.381818182,1,0,1,0,1,1,1,0,0,0,0,1
2354116309,1,12,0,0.58,0,0.42,1,0,1,1,0,1,0,0,0,0,1,0
2357373476,1,5.666666667,0.048780488,0.630769231,0,0.369230769,0,1,0,0,1,1,0,0,1,0,1,1
2357626699,1,5.125,0.049180328,0.564814815,0,0.435185185,0,1,0,1,1,1,0,0,0,1,1,1
2357047370,1,8,0.036363636,0.567010309,0,0.432989691,0,1,0,0,1,1,0,0,0,1,1,1
2362495170,1,4.875,0.018181818,0.55,0,0.45,1,0,0,1,0,1,0,0,0,0,1,1
2384189168,1,13.66666667,0,0.567010309,0,0.432989691,1,0,0,0,1,1,1,1,0,1,0,0
2370715909,1,3,0,0.658333333,0,0.341666667,1,0,1,1,0,1,1,1,0,0,0,1
2377618861,1,5.714285714,0.019607843,0.536842105,0,0.463157895,0,0,0,1,1,1,1,1,0,0,0,0
2358503732,1,3.5,0,0.628099174,0,0.371900826,0,1,0,0,0,1,0,1,0,0,1,1
2370570500,1,5,0.036363636,0.572916667,0,0.427083333,1,0,1,0,0,1,0,1,0,0,0,1
2352749989,1,9,0.022988506,0.639705882,0,0.360294118,1,0,0,0,0,1,1,0,0,1,1,0
2377916568,1,6.166666667,0.044444444,0.542168675,0,0.457831325,0,0,0,1,1,1,1,0,0,0,0,0
2351493632,1,7.2,0.023529412,0.658914729,0,0.341085271,0,0,1,0,1,1,0,0,0,1,1,1
2372348060,1,10.25,0,0.588785047,0,0.411214953,1,0,1,0,0,1,1,0,0,0,0,1
2384410178,1,10,0,0.575,0,0.425,0,0,0,0,0,1,1,0,1,1,0,1
2385046993,1,19.5,0.035714286,0.629213483,0,0.370786517,1,0,0,1,1,1,0,1,0,0,0,1
2362318620,1,4.444444444,0.12244898,0.556818182,0,0.443181818,1,0,1,1,0,1,0,1,1,0,0,0
2378298858,1,6,0.037037037,0.65060241,0,0.34939759,0,0,0,0,1,1,1,0,1,1,0,0
2362464902,1,9,0.015873016,0.642857143,0,0.357142857,1,0,0,0,1,1,1,0,0,0,0,1
2371128103,1,7.5,0.014285714,0.614035088,0,0.385964912,1,0,1,0,0,1,1,1,0,0,0,0
142299179,1,0.684824903,2.284122563,0.111768369,0.028953923,0.859277709,1,1,1,1,1,1,1,1,0,0,0,0
2355930697,1,7.6,0.025,0.650406504,0,0.349593496,0,0,0,0,1,1,0,1,0,0,1,1
2352981745,1,4.75,0,0.637795276,0,0.362204724,1,0,0,0,0,1,1,0,0,1,1,0
2381246208,1,9.5,0.134615385,0.577777778,0,0.422222222,0,1,0,0,1,1,0,1,0,0,1,0
2381064133,1,5.4,0.06122449,0.569767442,0,0.430232558,0,1,0,0,1,1,0,0,0,0,1,0
2357042587,1,5.857142857,0.023255814,0.682539683,0,0.317460317,0,1,0,1,0,1,0,0,1,0,0,1
2357147221,1,6.666666667,0.056338028,0.628318584,0,0.371681416,0,1,0,1,0,1,0,0,0,0,1,1
2372847218,1,5.142857143,0.014084507,0.657407407,0,0.342592593,1,1,0,0,0,1,0,0,0,0,1,0
2358250249,1,4,0.022222222,0.535714286,0,0.464285714,0,0,0,1,1,1,0,0,0,0,1,0
2368250720,1,3.071428571,0.064516129,0.579439252,0,0.420560748,1,0,1,0,0,1,0,1,0,0,0,0
2360394242,1,9.5,0.024096386,0.685950413,0,0.314049587,0,1,0,0,0,1,0,0,0,0,1,1
2353337442,1,8.4,0,0.659259259,0,0.340740741,1,0,0,0,1,0,1,0,0,1,0,0
2357049048,1,4.777777778,0.059701493,0.62037037,0,0.37962963,0,1,0,0,1,0,0,0,1,0,1,1
2349839155,1,5.2,0.012345679,0.648,0,0.352,1,1,0,0,1,1,0,0,0,1,0,1
2384359302,1,6.166666667,0.036363636,0.625,0,0.375,0,0,1,0,1,1,0,0,0,0,0,0
2358929358,1,3.454545455,0.156862745,0.566666667,0,0.433333333,0,1,1,1,1,1,1,0,0,0,0,0
2382998461,1,13,0.04,0.595238095,0,0.404761905,0,1,0,0,1,1,0,1,0,0,0,0
2356933212,1,6,0,0.632,0,0.368,0,1,0,1,1,1,0,0,1,0,1,1
2352795775,1,8.4,0,0.608,0,0.392,1,0,0,0,0,1,0,0,0,1,0,1
2364672642,1,7.8,0,0.587719298,0,0.412280702,1,1,1,0,0,1,1,0,0,0,0,1
2364626569,1,5.285714286,0.015384615,0.619047619,0,0.380952381,1,1,1,0,1,0,0,0,1,0,0,0
2367835429,1,5.857142857,0.014925373,0.587719298,0,0.412280702,1,0,1,1,0,0,1,0,0,0,0,0
2383495934,1,21,0,0.792682927,0,0.207317073,1,0,0,0,1,1,1,1,1,0,0,0
2361248010,1,13.66666667,0.06557377,0.603960396,0,0.396039604,0,1,0,0,1,1,0,0,0,0,0,1
2354781793,1,6.5,0.0125,0.64516129,0,0.35483871,1,0,0,0,1,1,0,0,0,1,1,1
2369874206,1,17.5,0.03030303,0.622641509,0,0.377358491,1,1,1,0,1,1,1,0,0,0,0,1
2368720850,1,7,0.033333333,0.631578947,0,0.368421053,1,0,1,0,1,1,1,1,0,0,0,1
2358692706,1,4.375,0.018181818,0.611111111,0,0.388888889,0,1,0,1,1,0,0,0,0,0,1,0
2384225870,1,5.25,0.02,0.602409639,0,0.397590361,0,0,0,0,1,1,1,0,1,1,1,0
2386522418,1,7.333333333,0,0.597701149,0,0.402298851,0,0,0,0,1,1,0,0,1,0,1,0
2356689949,1,9.75,0.013513514,0.643478261,0,0.356521739,0,1,1,0,1,0,0,0,1,0,1,1
2354098076,1,6,0.0125,0.62992126,0,0.37007874,0,0,0,0,1,0,0,0,1,1,0,1
2368748448,1,13.66666667,0,0.635416667,0,0.364583333,1,0,1,0,1,1,0,0,0,0,0,1
2352067280,1,3.888888889,0,0.648854962,0,0.351145038,0,0,0,0,1,0,0,0,1,1,1,1
2357688510,1,10,0.092592593,0.568421053,0,0.431578947,1,0,0,1,1,0,0,0,0,0,1,0
2351955590,1,12,0,0.612903226,0,0.387096774,0,0,0,1,1,0,1,0,0,1,0,0
2368943558,1,4.333333333,0.014084507,0.572580645,0,0.427419355,1,0,1,0,1,1,1,1,0,0,0,1
2368663562,1,5.571428571,0.032786885,0.603960396,0,0.396039604,1,0,1,0,1,1,0,0,0,0,0,1
2371241653,1,6.5,0.014925373,0.603603604,0,0.396396396,1,0,0,1,1,0,1,0,0,0,0,1
2382863214,1,5.333333333,0,0.593406593,0,0.406593407,1,0,0,0,1,1,1,0,1,1,0,1
2376423918,1,5.428571429,0.06,0.574712644,0,0.425287356,0,0,0,0,1,0,1,0,0,1,0,0
2366521764,1,5.428571429,0.080645161,0.639175258,0,0.360824742,1,0,1,0,1,0,0,1,0,0,0,0
2350894134,1,7.6,0,0.666666667,0,0.333333333,0,0,0,1,1,0,0,1,0,0,1,0
2370380018,1,5.375,0.214285714,0.614035088,0,0.385964912,1,0,1,1,1,0,0,0,0,0,0,0
2351114444,1,6.857142857,0,0.676258993,0,0.323741007,1,0,0,0,1,0,0,0,0,1,1,1
2378380094,1,6.833333333,0.019230769,0.626506024,0,0.373493976,0,0,0,0,1,0,1,0,0,0,0,0
2367839875,1,18.5,0.016666667,0.588235294,0,0.411764706,1,0,1,0,1,0,1,1,0,0,0,0
2351668429,1,4.272727273,0.022222222,0.652173913,0,0.347826087,0,0,0,0,1,0,0,0,0,1,1,1
2351769710,1,5,0,0.6171875,0,0.3828125,0,0,1,0,1,0,0,0,0,1,0,1
2361598825,1,5.428571429,0,0.612244898,0,0.387755102,1,0,1,1,1,0,0,0,0,0,0,0
2352335377,1,20.5,0,0.644927536,0,0.355072464,0,0,0,0,1,0,0,0,0,1,1,1
2377225074,1,13.66666667,0,0.565217391,0,0.434782609,0,0,0,0,1,1,1,1,0,0,1,0
2380941368,1,11.25,0,0.589041096,0,0.410958904,0,0,0,1,1,1,0,1,0,0,0,0
2370654294,1,10.75,0.033333333,0.64516129,0,0.35483871,1,1,0,0,1,0,1,0,0,0,0,1
2381934343,1,7.6,0,0.55,0,0.45,1,0,0,0,1,1,1,0,1,0,0,0
2365148983,1,7,0.048387097,0.645833333,0,0.354166667,1,0,1,0,1,1,0,0,0,0,0,1
2383137392,1,8.8,0,0.602272727,0,0.397727273,0,1,0,1,1,1,0,1,1,0,1,0
2357842711,1,6.6,0,0.66,0,0.34,0,1,0,0,1,1,0,0,0,1,1,1
2355948764,1,10,0.039473684,0.628099174,0,0.371900826,1,1,0,0,1,0,0,1,0,0,1,0
2360101717,1,5.25,0.074626866,0.62037037,0,0.37962963,0,1,0,0,1,0,0,0,0,0,1,1
2368349256,1,3.636363636,0.079365079,0.577981651,0,0.422018349,1,0,1,0,1,0,0,1,0,0,0,0
2353497642,1,7.2,0.025,0.655737705,0,0.344262295,1,1,0,0,1,0,1,0,0,0,1,0
2360351358,1,8.6,0.175,0.547945205,0,0.452054795,0,1,0,1,1,0,0,0,0,0,0,0
2212804586,1,2.157024793,0.037313433,0.56302521,0.298319328,0.138655462,1,1,0,1,1,0,0,0,0,0,0,1
2355678560,1,5.5,0.025974026,0.636363636,0,0.363636364,1,1,1,0,1,0,0,0,0,0,1,1
2381340571,1,4.857142857,0.04,0.602409639,0,0.397590361,0,0,0,1,1,1,0,1,0,0,1,0
2356885248,1,9,0.025641026,0.684210526,0,0.315789474,0,0,1,1,1,0,0,0,1,0,1,1
2386182050,1,4.75,0.018867925,0.679487179,0,0.320512821,0,0,1,1,1,1,1,1,0,0,0,0
2357073781,1,11.66666667,0.042253521,0.612068966,0,0.387931034,0,1,0,1,1,0,0,0,0,1,1,1
2385165812,1,8,0.06,0.531914894,0,0.468085106,1,0,0,1,1,0,0,1,1,0,0,0
2360161147,1,4,0,0.559139785,0,0.440860215,1,1,0,1,1,0,0,0,1,0,0,0
2357621743,1,10.5,0.025641026,0.666666667,0,0.333333333,0,1,0,1,1,0,0,0,1,0,1,1
2358417253,1,5.857142857,0.017857143,0.636363636,0,0.363636364,1,0,0,1,1,0,0,0,0,0,1,0
2351480580,1,7.833333333,0.023529412,0.634328358,0,0.365671642,0,0,0,1,1,0,0,0,1,1,1,1
2265515540,1,12,0,0.633333333,0,0.366666667,0,0,0,1,1,0,0,0,0,1,0,1
2362607269,1,5.428571429,0.0625,0.558139535,0,0.441860465,1,0,0,1,1,0,0,0,1,1,1,0
2362382264,1,22,0.014705882,0.623853211,0,0.376146789,1,0,1,0,1,0,0,1,0,0,0,1
2375054118,1,5.25,0,0.561797753,0,0.438202247,0,0,0,1,1,0,1,0,0,0,0,0
2377411488,1,7.2,0,0.62962963,0,0.37037037,0,0,0,1,1,0,1,1,0,0,1,0
2358590960,1,6,0.01369863,0.646017699,0,0.353982301,0,1,0,1,1,0,0,0,0,1,0,1
2370305875,1,12.66666667,0,0.594339623,0,0.405660377,1,0,1,1,0,0,0,1,0,0,1,0
2352110226,1,14.66666667,0.022727273,0.642335766,0,0.357664234,1,1,0,1,0,1,1,0,0,1,1,0
2382438390,1,8,0.016129032,0.645833333,0,0.354166667,0,0,0,1,1,1,0,1,1,0,0,0
2362900718,1,5.285714286,0,0.621359223,0,0.378640777,1,1,1,1,0,0,0,1,0,0,0,0
2353918831,1,7.6,0,0.594059406,0,0.405940594,1,0,1,1,0,0,0,0,0,0,0,1
2349770946,1,4.428571429,0,0.626984127,0,0.373015873,1,0,0,1,0,0,0,0,0,1,1,1
2374553130,1,10.75,0.046511628,0.573333333,0,0.426666667,0,1,0,1,1,1,0,1,0,1,0,1
27164845,1,0.697898424,0.243008679,0.647720175,0.10712055,0.245159275,1,1,1,1,0,0,0,0,0,1,1,0
2357325907,1,7.4,0.054794521,0.584,0,0.416,0,0,1,1,0,0,0,0,0,0,1,1
2352489715,1,6.857142857,0.06185567,0.668965517,0,0.331034483,1,1,0,1,0,0,0,0,0,1,1,0
2349984169,1,10.25,0.0125,0.677966102,0,0.322033898,0,0,0,1,1,0,0,0,0,0,1,1
