userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
1174760396,1,17.27272727,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
1174762351,1,38.6,0.04,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0
1174763443,1,17.85714286,0.043478261,0.92,0.08,0,0,0,1,0,0,1,0,0,1,0,0,1
1174767468,1,17.08333333,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0
1174768531,1,37.4,0.05,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1
1174771410,1,20.6,0.05,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1174771632,1,16.41666667,0.047619048,0.913043478,0.086956522,0,0,1,0,0,1,1,1,1,1,0,0,1
1174773318,1,22.11111111,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
1174773870,1,17.46153846,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1174775082,1,18.25,0.047619048,0.913043478,0.086956522,0,0,0,1,1,1,1,0,1,1,0,1,1
1174777898,1,14.84615385,0.055555556,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0
1174778406,1,11.44444444,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0
1174778426,1,16.69230769,0.105263158,0.863636364,0.136363636,0,0,0,0,1,1,1,1,0,0,0,1,1
1174780532,1,15.15384615,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1174780674,1,19.22222222,0.052631579,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
1174780777,1,16.76923077,0,0.909090909,0.090909091,0,0,0,0,1,1,0,1,1,0,0,1,1
1174781010,1,22.33333333,0.052631579,0.863636364,0.136363636,0,0,0,1,0,1,0,1,1,0,1,0,1
1174781425,1,16.75,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
1174785036,1,22.88888889,0.052631579,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0
1174787304,1,18.46153846,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,0
1174789676,1,17.16666667,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0
1174790898,1,19.44444444,0,0.904761905,0.095238095,0,0,0,1,1,1,0,1,1,1,0,1,0
1174792195,1,15.5,0.166666667,0.947368421,0.052631579,0,1,1,1,0,0,0,1,0,0,1,0,1
1174793102,1,14.6,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1
1174797008,1,12.875,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1
1174800103,1,24.44444444,0.133333333,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
1174804556,1,14.78571429,0,0.916666667,0.083333333,0,0,0,0,1,1,0,1,1,1,0,1,1
1174810141,1,12.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174811528,1,22.33333333,0.055555556,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0
1174812978,1,13.07142857,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1
1174816452,1,21.66666667,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0
1174818390,1,22.6,0.086956522,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
1174818847,1,13.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174819256,1,12.4,0.1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0
1174823942,1,28.5,0,0.904761905,0.095238095,0,0,0,0,1,1,0,1,0,1,1,0,1
1174824824,1,13.35714286,0.230769231,0.928571429,0.071428571,0,1,0,0,1,0,0,1,0,1,0,0,0
1174826773,1,20.9,0,0.904761905,0.095238095,0,1,0,0,1,1,0,1,0,1,0,1,0
1174831039,1,24.625,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0
1174832804,1,26.875,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
1174832875,1,15.76923077,0.111111111,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
1174842428,1,20.6,0.0625,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
1174845720,1,16,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0
1174847785,1,24.33333333,0,1,0,0,0,0,1,1,0,1,0,1,1,0,1,0
1174848200,1,32.85714286,0.058823529,0.894736842,0.105263158,0,0,0,0,1,0,0,1,1,0,0,1,1
1174850017,1,24.33333333,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
1174850107,1,29.42857143,0.05,0.952380952,0.047619048,0,0,0,0,1,1,0,1,0,1,0,1,0
1174851198,1,24.22222222,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1174851200,1,21.6,0.058823529,0.894736842,0.105263158,0,0,0,0,0,0,0,1,1,0,0,1,1
1174851499,1,24.44444444,0.086956522,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0
1174851782,1,28.375,0.058823529,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1
1174853904,1,26.125,0.117647059,0.894736842,0.105263158,0,0,1,0,1,1,0,1,1,0,0,1,1
1174854703,1,23.33333333,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1174855417,1,20.09090909,0.055555556,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1
1174860890,1,25.22222222,0,0.909090909,0.090909091,0,0,0,0,1,1,0,1,1,0,0,0,1
1174865594,1,27.14285714,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0
1174869769,1,14.84615385,0,0.904761905,0.095238095,0,0,0,1,0,1,0,1,1,0,0,1,1
1174872318,1,19.5,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1174872906,1,26.75,0.045454545,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0
1174873122,1,24.11111111,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0
1174874869,1,23.88888889,0.090909091,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1
1174876764,1,11.55555556,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1
1174879028,1,13.42857143,0.19047619,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1
1174885004,1,22.1,0.0625,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1174885962,1,13.1875,0.047619048,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1
1174887464,1,42.6,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1174889395,1,17.5,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1
1174889473,1,33,0,0.904761905,0.095238095,0,0,0,1,1,0,1,1,1,1,0,1,0
1174898036,1,15.71428571,0.045454545,0.916666667,0.083333333,0,0,0,0,1,1,0,1,0,1,0,0,1
1174898930,1,14.5,0,0.909090909,0.090909091,0,0,0,0,1,1,1,1,1,1,0,0,1
1174900471,1,23.625,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1
1174901988,1,21.5,0.058823529,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1
1174902313,1,23.625,0.076923077,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0
1174905187,1,20.4,0.055555556,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0
1174905692,1,15.76923077,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1
1174906022,1,21.8,0.055555556,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1
1174908596,1,29,0,0.904761905,0.095238095,0,0,0,0,0,0,0,1,1,1,1,1,1
1174909136,1,30.28571429,0.052631579,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0
1174909753,1,23.2,0.052631579,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1
1174911457,1,12.33333333,0.055555556,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0
1174912687,1,15.76923077,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1
1174913503,1,28.28571429,0.066666667,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1174914138,1,24.44444444,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0
1174915280,1,15.07142857,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1174917374,1,19.36363636,0,0.894736842,0.105263158,0,0,1,1,1,0,0,0,1,0,0,0,0
1174918586,1,21.27272727,0.095238095,0.913043478,0.086956522,0,0,1,0,1,1,0,1,1,1,0,0,1
1174918676,1,22.88888889,0,0.904761905,0.095238095,0,1,0,0,0,1,0,1,1,0,1,0,0
1174924308,1,25.77777778,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,1
1174925106,1,26.33333333,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0
1174926474,1,19.45454545,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0
1174927723,1,36.4,0,0.952380952,0.047619048,0,0,1,0,0,1,0,1,1,0,0,1,1
1174929679,1,19.81818182,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1174931708,1,11.70588235,0,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1
1174933712,1,18.72727273,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,1
1174942093,1,25,0.071428571,0.933333333,0.066666667,0,0,1,1,0,0,0,0,1,1,1,1,0
1174944276,1,24,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0
1174944620,1,17.16666667,0,0.909090909,0.090909091,0,0,0,1,0,1,1,1,1,1,1,1,1
1174944751,1,41.2,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0
1174946815,1,13.8,0.043478261,0.821428571,0.178571429,0,0,0,1,0,0,0,0,1,0,0,0,1
1174948008,1,16.15384615,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1
1174950420,1,23.22222222,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1
1174959522,1,15.5,0.05,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0
1174959793,1,68.33333333,0.055555556,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0
1174962156,1,17.18181818,0,0.875,0.125,0,0,0,0,0,0,0,1,0,0,1,0,1
1174962506,1,15.36363636,0.133333333,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1174966651,1,31.16666667,0,1,0,0,0,0,1,1,1,0,0,1,0,1,0,0
1174970576,1,20.6,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1174971644,1,17.18181818,0.111111111,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1
1174973954,1,13.35714286,0.05,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1
1174977254,1,16.36363636,0,0.846153846,0.153846154,0,0,0,0,1,0,1,0,1,1,0,0,1
1174977500,1,15.23076923,0,1,0,0,0,1,1,1,0,0,1,1,0,1,0,1
1174980182,1,19.81818182,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1
1174981094,1,23.6,0.058823529,0.894736842,0.105263158,0,1,1,0,0,0,0,1,1,1,1,0,0
1174982719,1,21.6,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1
1174982916,1,19.4,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1
1174983931,1,29.57142857,0.157894737,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0
1174986182,1,27.625,0.047619048,1,0,0,1,1,1,0,0,1,0,1,0,1,1,0
1174991155,1,18.36363636,0.111111111,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1174993226,1,14.375,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0
1174994395,1,13.125,0.05,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
1174994587,1,54,0.086956522,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0
1174998572,1,24.625,0.043478261,1,0,0,0,1,1,1,1,1,1,0,0,1,0,0
1174998998,1,17.66666667,0.052631579,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0
1175000504,1,24.55555556,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1
1175002777,1,31,0,0.956521739,0.043478261,0,0,0,1,1,1,0,1,0,0,1,1,0
1175003000,1,19.7,0.142857143,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1
1175005345,1,17.38461538,0,0.894736842,0.105263158,0,0,0,1,1,1,0,1,1,1,0,0,1
1175006178,1,18.72727273,0.0625,0.888888889,0.111111111,0,0,0,0,0,1,0,1,0,1,1,1,0
1175009000,1,28.66666667,0,0.933333333,0.066666667,0,0,0,1,0,1,1,0,0,0,0,0,1
1175011722,1,16.18181818,0,0.866666667,0.133333333,0,1,1,0,0,1,0,1,0,1,0,0,0
1175011819,1,14.84615385,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1
1175012948,1,22.11111111,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0
1175015820,1,26.22222222,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
1175016295,1,18,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1
1175021809,1,19.6,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,0
1175021929,1,14,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0
1175025552,1,54.75,0.111111111,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1175025703,1,26.75,0,0.904761905,0.095238095,0,0,0,0,1,1,1,1,1,1,0,1,1
1175028782,1,16.30769231,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0
1175029616,1,18,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0
1175029759,1,23.66666667,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
1175030514,1,20.77777778,0.181818182,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0
1175031572,1,20.6,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,1
1175034534,1,20.2,0.05,1,0,0,0,0,0,1,1,1,0,0,1,0,1,1
1175035327,1,21.66666667,0.047619048,0.954545455,0.045454545,0,0,0,0,1,0,1,1,1,0,0,0,1
1175036250,1,21.1,0,0.866666667,0.133333333,0,0,0,1,0,0,0,1,1,0,1,1,0
1175038892,1,27.5,0.111111111,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0
1175039382,1,16.83333333,0,0.84,0.16,0,0,0,0,1,0,1,1,0,0,1,1,0
1175044778,1,16.9,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0
1175053682,1,25.125,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1175055697,1,16.61538462,0.045454545,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1
1175057606,1,235,0.05,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
1175061374,1,40.8,0.052631579,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0
1175062507,1,24.33333333,0,0.909090909,0.090909091,0,0,0,0,0,0,1,1,0,1,0,0,1
1175062736,1,23.66666667,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,0
1175064218,1,19.36363636,0,0.92,0.08,0,0,0,1,0,1,0,1,1,1,0,0,0
1175586606,1,34,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1
1175587045,1,11.21052632,0,1,0,0,0,1,0,1,1,1,1,1,0,0,0,1
1175589799,1,24,0.052631579,1,0,0,1,0,1,1,1,0,1,1,0,0,1,0
1175593494,1,20.3,0.052631579,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1
1175597359,1,19.4,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
1175602278,1,18.4,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
1175603822,1,18.72727273,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0
1175607174,1,13.73333333,0.045454545,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1
1175612930,1,24.125,0.1,0.909090909,0.090909091,0,0,0,1,0,1,0,1,1,1,0,0,1
1175614022,1,21.2,0,1,0,0,0,0,0,1,1,0,1,1,0,1,1,0
1175615983,1,25.375,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0
1175618972,1,21.7,0.0625,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1175622312,1,10.05882353,0,0.904761905,0.095238095,0,0,1,1,0,1,1,1,1,1,1,0,0
1175624556,1,22.11111111,0.08,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1175626327,1,24.5,0.117647059,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1
1175627468,1,20.6,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1175629178,1,18.41666667,0.047619048,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0
1175629302,1,21,0.111111111,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1
1175629345,1,22.6,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1
1175633166,1,19.33333333,0.066666667,0.833333333,0.166666667,0,1,0,1,0,0,1,1,1,0,0,0,0
1175634584,1,19.81818182,0,0.818181818,0.181818182,0,0,0,1,1,1,0,1,0,1,0,0,1
1175642052,1,17.72727273,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1
1175643704,1,12.23529412,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1
1175650981,1,14.46153846,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
1175651917,1,26.125,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1175653093,1,17,0,0.888888889,0.111111111,0,0,0,0,1,1,0,1,1,1,0,0,1
1175654954,1,13.35714286,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0
1175656208,1,19.90909091,0.1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1
1175663832,1,47.25,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0
1175669130,1,19.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
1175670450,1,12.47058824,0,0.884615385,0.115384615,0,0,1,1,0,1,0,0,0,1,0,1,0
1175671008,1,12.73333333,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
1175671908,1,24.375,0.125,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1175672016,1,13.17647059,0.047619048,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1
1175675402,1,22.77777778,0.058823529,0.894736842,0.105263158,0,1,0,1,1,1,0,1,1,1,0,1,0
1175677580,1,25.125,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1
1175678250,1,23.11111111,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,0
1175681424,1,17.83333333,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0
1175686850,1,19.2,0.043478261,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
1175690418,1,14,0,0.833333333,0.166666667,0,0,0,1,0,1,1,1,1,1,0,0,1
1175691536,1,37.6,0.058823529,1,0,0,0,0,0,1,1,0,1,0,1,1,0,0
1175693322,1,34,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0
1175699864,1,22.375,0.15,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1
1175700618,1,39.2,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0
1175705202,1,18.08333333,0.035714286,0.933333333,0.066666667,0,0,0,0,1,1,0,1,1,0,0,0,0
1175707070,1,27.25,0,0.818181818,0.181818182,0,1,1,1,1,1,0,0,0,0,1,0,0
1175709380,1,8.08,0.095238095,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1
1175711664,1,19.66666667,0,0.875,0.125,0,0,0,1,1,1,1,1,1,0,0,0,1
1175717354,1,19.81818182,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
1175717377,1,16.28571429,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0
1175718902,1,28.42857143,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1
1175719664,1,14.46153846,0.083333333,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1
1175720130,1,22.44444444,0.1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1
1175724174,1,14.57142857,0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,0
1175724680,1,39,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1175726604,1,22,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1
1175728784,1,19.3,0,0.904761905,0.095238095,0,0,0,0,0,1,0,1,1,1,1,0,1
1175729280,1,13.14285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175729749,1,13.86666667,0.076923077,0.866666667,0.133333333,0,0,0,0,0,1,0,1,1,1,0,0,0
1175730253,1,15.92857143,0.142857143,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1175730272,1,16.84615385,0.055555556,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1
1175731862,1,13.52941176,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0
1175732936,1,12.55555556,0.045454545,0.916666667,0.083333333,0,0,0,1,0,1,0,1,1,0,0,1,0
1175734488,1,20.2,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1
1175737790,1,19.11111111,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,0
1175739433,1,29.25,0.058823529,1,0,0,0,0,1,1,1,0,1,1,0,1,0,1
1175740225,1,15.5,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0
1175741276,1,26.11111111,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0
1175742600,1,17.81818182,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
1175748294,1,17.16666667,0.047619048,0.913043478,0.086956522,0,0,1,1,1,0,1,1,0,0,0,0,1
1175753239,1,21.55555556,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1175754096,1,43,0.05,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0
1175754902,1,15.21428571,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
1175755050,1,24,0,0.916666667,0.083333333,0,0,0,1,0,1,0,1,1,1,0,0,1
1175757835,1,21.2,0,0.913043478,0.086956522,0,0,0,0,0,1,1,1,1,1,1,0,0
1175758454,1,32.28571429,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1
1175762274,1,33,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0
1175764808,1,14.07692308,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1
1175767867,1,18.27272727,0.142857143,1,0,0,0,1,1,0,1,1,1,0,0,0,1,1
1175768702,1,24.33333333,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0
1175771509,1,13,0.055555556,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1
1175772264,1,32.5,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0
1175773806,1,20,0.090909091,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1
1175774436,1,15.53846154,0.052631579,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0
1175777869,1,36.5,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1
1175782370,1,24.33333333,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1175784950,1,12.76923077,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1
1175787168,1,19.36363636,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1175788465,1,19.54545455,0.052631579,1,0,0,0,0,1,0,1,1,1,0,1,1,0,0
1175790841,1,14.78571429,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0
1175791177,1,27,0.115384615,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
1175791452,1,25,0.035714286,1,0,0,0,0,0,1,1,0,1,0,1,0,1,0
1175793452,1,18.45454545,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0
1175797100,1,18.8,0,0.833333333,0.166666667,0,0,0,0,0,0,1,1,1,0,1,0,0
1175801724,1,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1175803050,1,33.14285714,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,0
1175806116,1,22.875,0.045454545,1,0,0,0,0,1,0,1,1,1,1,1,1,0,0
1175810197,1,10.33333333,0.058823529,1,0,0,0,0,1,1,1,0,0,0,1,0,1,1
1175816443,1,23,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0
1175818194,1,14.13333333,0.045454545,0.916666667,0.083333333,0,0,0,1,0,0,1,1,1,1,1,0,1
1175819569,1,19.55555556,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
1175820103,1,20.44444444,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1175825581,1,18.18181818,0,0.909090909,0.090909091,0,0,0,0,1,1,0,1,1,0,1,0,1
1175825840,1,17.54545455,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1175826542,1,14.13333333,0.1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1
1175828748,1,47.25,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1175830736,1,17.91666667,0,0.888888889,0.111111111,0,0,0,0,1,1,0,1,0,1,0,1,0
1175831797,1,20.88888889,0.066666667,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1175832804,1,35.33333333,0.047619048,0.913043478,0.086956522,0,0,0,0,1,1,0,1,1,1,0,1,1
1175833148,1,27.625,0,0.909090909,0.090909091,0,0,0,0,1,1,0,1,1,1,0,1,0
1175834918,1,22.2,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1175835392,1,25.625,0.05,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
1175835961,1,19.63636364,0.058823529,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1175837136,1,16.41666667,0.25,0.888888889,0.111111111,0,0,0,0,1,1,0,1,1,0,0,0,0
1175840936,1,23.625,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1175841943,1,15.07142857,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
1175842940,1,18.25,0.047619048,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1
1175848021,1,13.07142857,0.055555556,0.782608696,0.217391304,0,1,0,0,0,1,1,1,0,0,1,0,1
1175850312,1,13.85714286,0.071428571,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1175850661,1,22.55555556,0.117647059,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1
1175854238,1,22.4,0.125,0.888888889,0.111111111,0,0,0,0,1,0,0,1,1,1,0,0,1
1175859344,1,22.2,0,0.896551724,0.103448276,0,0,0,1,0,0,0,1,0,1,0,0,0
1175859786,1,19.2,0.05,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
1175860957,1,26.125,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
1175864395,1,19.2,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0
1175865152,1,20,0,0.925925926,0.074074074,0,0,0,1,0,1,0,1,0,0,1,0,0
1175868074,1,20.5,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
1175869250,1,21.09090909,0.095238095,1,0,0,1,1,0,0,1,1,1,1,0,0,1,0
1175870539,1,18.81818182,0.05,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0
1175871524,1,21.55555556,0.090909091,0.916666667,0.083333333,0,0,0,1,0,1,1,1,0,1,0,1,0
1175871572,1,15.66666667,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1
1175872345,1,20.9,0.052631579,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1
1175874906,1,14.84615385,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0
1175878608,1,21.45454545,0.05,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1
1175879124,1,14.85714286,0,0.9,0.1,0,0,0,0,1,0,0,1,1,0,1,0,0
1175881286,1,30.28571429,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
1175883632,1,28.28571429,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1
1175889578,1,32,0,0.833333333,0.166666667,0,0,0,1,0,1,1,1,0,1,1,0,1
1175892296,1,18.5,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0
1175897185,1,18.72727273,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0
